,timestamp,latitude,longitude
0,2020-01-23 09:40:50.871011,-121.903084,37.32916
1,2020-01-23 09:41:50.981501,-121.903084,37.32914
2,2020-01-23 09:42:51.057865,-121.903084,37.32914
3,2020-01-23 09:43:51.208907,-121.903091,37.32914
4,2020-01-23 09:44:51.282262,-121.903084,37.32914
5,2020-01-23 09:45:51.409540,-121.903084,37.32913
6,2020-01-23 09:46:51.481433,-121.903084,37.32914
7,2020-01-23 09:47:51.615627,-121.903084,37.32914
8,2020-01-23 09:48:51.691322,-121.903084,37.32914
9,2020-01-23 09:49:51.821224,-121.903084,37.32914
10,2020-01-23 09:50:51.906990,-121.903091,37.32914
11,2020-01-23 09:51:52.105632,-121.903084,37.32914
12,2020-01-23 09:52:52.183739,-121.903084,37.32914
13,2020-01-23 09:53:52.431020,-121.903084,37.32914
14,2020-01-23 09:54:52.505843,-121.903084,37.32916
15,2020-01-23 09:55:52.622871,-121.903091,37.32913
16,2020-01-23 09:56:53.140393,-121.903084,37.32916
17,2020-01-23 09:57:53.404047,-121.903091,37.32914
18,2020-01-23 09:58:53.611440,-121.903091,37.32914
19,2020-01-23 09:59:53.760105,-121.903091,37.32914
20,2020-01-23 10:00:53.923172,-121.903091,37.32914
21,2020-01-23 10:01:54.047116,-121.903091,37.32914
22,2020-01-23 10:02:54.115420,-121.903091,37.32914
23,2020-01-23 10:03:54.243131,-121.903084,37.32916
24,2020-01-23 10:04:54.311284,-121.903084,37.32916
25,2020-01-23 10:05:54.440976,-121.903084,37.32916
26,2020-01-23 10:06:54.506153,-121.903084,37.32916
27,2020-01-23 10:07:54.633099,-121.903084,37.32914
28,2020-01-23 10:08:54.695415,-121.903084,37.32916
29,2020-01-23 10:09:54.816281,-121.903084,37.32916
30,2020-01-23 10:10:54.892827,-121.903084,37.32914
31,2020-01-23 10:11:55.009329,-121.903084,37.32914
32,2020-01-23 10:12:55.072382,-121.903061,37.32916
33,2020-01-23 10:13:55.184524,-121.903084,37.32916
34,2020-01-23 10:14:55.256030,-121.903084,37.32928
35,2020-01-23 10:15:55.366163,-121.903313,37.33225
36,2020-01-23 10:16:55.432435,-121.905731,37.33554
37,2020-01-23 10:17:55.565615,-121.910431,37.34064
38,2020-01-23 10:18:55.637303,-121.921494,37.34588
39,2020-01-23 10:19:55.895402,-121.9337,37.3521
40,2020-01-23 10:20:55.961287,-121.935143,37.35289
41,2020-01-23 10:21:56.071782,-121.93708,37.35379
42,2020-01-23 10:22:56.276885,-121.94886,37.35891
43,2020-01-23 10:23:56.575550,-121.96608,37.36643
44,2020-01-23 10:24:56.641365,-121.9795,37.37056
45,2020-01-23 10:25:56.777530,-121.995857,37.37061
46,2020-01-23 10:26:56.910130,-121.996651,37.37063
47,2020-01-23 10:27:56.979380,-122.004692,37.37169
48,2020-01-23 10:28:57.115525,-122.02169,37.37571
49,2020-01-23 10:29:57.180010,-122.02169,37.37571
50,2020-01-23 10:30:57.269862,-122.031487,37.37891
51,2020-01-23 10:31:57.330151,-122.031487,37.37891
52,2020-01-23 10:32:57.432333,-122.051781,37.38559
53,2020-01-23 10:33:57.505744,-122.072327,37.39303
54,2020-01-23 10:34:57.588909,-122.074959,37.39408
55,2020-01-23 10:35:57.652032,-122.076363,37.39463
56,2020-01-23 10:36:57.736348,-122.0878,37.39916
57,2020-01-23 10:37:57.802888,-122.0878,37.39916
58,2020-01-23 10:38:57.886541,-122.106812,37.4072
59,2020-01-23 10:39:57.965230,-122.106888,37.40723
60,2020-01-23 10:40:58.049537,-122.106888,37.40721
61,2020-01-23 10:41:58.123674,-122.10688,37.4072
62,2020-01-23 10:42:58.207759,-122.10701,37.40729
63,2020-01-23 10:43:58.286914,-122.11396,37.41165
64,2020-01-23 10:44:58.396464,-122.127747,37.42031
65,2020-01-23 10:45:58.463880,-122.13916,37.42754
66,2020-01-23 10:46:58.565526,-122.140633,37.42848
67,2020-01-23 10:47:58.646366,-122.146133,37.43195
68,2020-01-23 10:48:58.930121,-122.158287,37.43961
69,2020-01-23 10:49:59.222576,-122.16423,37.44306
70,2020-01-23 10:50:59.308499,-122.16423,37.44306
71,2020-01-23 10:51:59.414085,-122.1683,37.44579
72,2020-01-23 10:52:59.481689,-122.177437,37.45168
73,2020-01-23 10:53:59.584854,-122.181877,37.45451
74,2020-01-23 10:54:59.644086,-122.184082,37.45588
75,2020-01-23 10:55:59.759676,-122.194962,37.46276
76,2020-01-23 10:56:59.834371,-122.194962,37.46276
77,2020-01-23 10:57:59.960391,-122.194962,37.46276
78,2020-01-23 10:59:00.050979,-122.194962,37.46276
79,2020-01-23 11:00:00.161598,-122.230858,37.4855
80,2020-01-23 11:01:00.228215,-122.237709,37.4898
81,2020-01-23 11:02:00.371856,-122.24894,37.49819
82,2020-01-23 11:03:00.467645,-122.253,37.50173
83,2020-01-23 11:04:00.592475,-122.260353,37.50815
84,2020-01-23 11:05:00.678231,-122.261093,37.50881
85,2020-01-23 11:06:00.791468,-122.275543,37.52066
86,2020-01-23 11:07:00.856068,-122.276031,37.52106
87,2020-01-23 11:08:00.977879,-122.286232,37.52891
88,2020-01-23 11:09:01.093704,-122.29673,37.53719
89,2020-01-23 11:10:01.212618,-122.29744,37.53799
90,2020-01-23 11:11:01.277090,-122.301338,37.54236
91,2020-01-23 11:12:01.401670,-122.308884,37.55183
92,2020-01-23 11:13:01.483321,-122.309311,37.55273
93,2020-01-23 11:14:01.595844,-122.309311,37.55273
94,2020-01-23 11:15:01.783109,-122.322594,37.56698
95,2020-01-23 11:16:02.178385,-122.323708,37.56799
96,2020-01-23 11:17:02.439642,-122.327393,37.57139
97,2020-01-23 11:18:02.563317,-122.33963,37.57788
98,2020-01-23 11:19:02.630428,-122.34346,37.57953
99,2020-01-23 11:20:02.746116,-122.344528,37.57998
100,2020-01-23 11:21:02.809231,-122.35553,37.58461
101,2020-01-23 11:22:02.909386,-122.372711,37.59183
102,2020-01-23 11:23:02.974861,-122.386032,37.59916
103,2020-01-23 11:24:03.068366,-122.38649,37.59961
104,2020-01-23 11:25:03.235746,-122.391312,37.60436
105,2020-01-23 11:26:03.329841,-122.401283,37.61491
106,2020-01-23 11:27:03.386749,-122.407959,37.62408
107,2020-01-23 11:28:03.478392,-122.411163,37.62968
108,2020-01-23 11:29:03.545168,-122.413033,37.63414
109,2020-01-23 11:30:03.667462,-122.4131,37.6396
110,2020-01-23 11:31:03.724996,-122.40551,37.65533
111,2020-01-23 11:32:03.815726,-122.404984,37.65574
112,2020-01-23 11:33:03.889309,-122.404984,37.65574
113,2020-01-23 11:35:04.054624,-122.3947,37.6824
114,2020-01-23 11:36:04.148086,-122.401756,37.69706
115,2020-01-23 11:37:04.226483,-122.401749,37.70691
116,2020-01-23 11:38:04.313735,-122.401749,37.70748
117,2020-01-23 11:39:04.404043,-122.401207,37.71176
118,2020-01-23 11:40:04.625363,-122.395844,37.73029
119,2020-01-23 11:41:04.796923,-122.39341,37.74759
120,2020-01-23 11:42:04.895350,-122.39286,37.75181
