,timestamp,latitude,longitude
0,2020-01-23 11:33:03.889309,-122.39621,37.77539
1,2020-01-23 11:34:03.982467,-122.396294,37.77555
2,2020-01-23 11:35:04.054624,-122.396294,37.77555
3,2020-01-23 11:36:04.148086,-122.396294,37.77555
4,2020-01-23 11:37:04.226483,-122.396294,37.77555
5,2020-01-23 11:38:04.313735,-122.396294,37.77555
6,2020-01-23 11:39:04.404043,-122.396294,37.77555
7,2020-01-23 11:40:04.625363,-122.396294,37.77555
8,2020-01-23 11:41:04.796923,-122.396294,37.77555
9,2020-01-23 11:42:04.895350,-122.396294,37.77555
10,2020-01-23 11:43:04.973075,-122.396294,37.77555
11,2020-01-23 11:44:05.057831,-122.396294,37.77555
12,2020-01-23 11:45:05.149918,-122.396294,37.77555
13,2020-01-23 11:46:05.214291,-122.396294,37.77555
14,2020-01-23 11:47:05.303928,-122.396294,37.77555
15,2020-01-23 11:48:05.377052,-122.396294,37.77555
16,2020-01-23 11:49:05.469110,-122.396294,37.77555
17,2020-01-23 11:50:05.565891,-122.396294,37.77555
18,2020-01-23 11:51:05.646036,-122.396294,37.77555
19,2020-01-23 11:52:05.742182,-122.396294,37.77555
20,2020-01-23 11:53:05.808204,-122.396294,37.77555
21,2020-01-23 11:54:05.890552,-122.396294,37.77555
22,2020-01-23 11:55:05.985280,-122.396294,37.77555
23,2020-01-23 11:56:06.042942,-122.396294,37.77555
24,2020-01-23 11:57:06.141777,-122.396294,37.77555
25,2020-01-23 11:58:06.200766,-122.396294,37.77555
26,2020-01-23 11:59:06.297790,-122.396294,37.77555
27,2020-01-23 12:00:06.452020,-122.396294,37.77553
28,2020-01-23 12:01:06.519187,-122.396294,37.77555
29,2020-01-23 12:02:06.651271,-122.396294,37.77555
30,2020-01-23 12:03:06.732246,-122.396294,37.77553
31,2020-01-23 12:04:06.876382,-122.396294,37.77555
32,2020-01-23 12:05:06.947072,-122.396294,37.77555
33,2020-01-23 12:06:07.327298,-122.396294,37.77555
34,2020-01-23 12:07:07.398173,-122.396294,37.77555
35,2020-01-23 12:08:07.526953,-122.396278,37.77555
36,2020-01-23 12:09:07.591340,-122.396309,37.77555
37,2020-01-23 12:10:08.658219,-122.396294,37.77555
38,2020-01-23 12:11:08.830155,-122.396309,37.77556
39,2020-01-23 12:12:08.981835,-122.396278,37.77555
40,2020-01-23 12:13:09.058336,-122.396294,37.77555
41,2020-01-23 12:14:09.173537,-122.396294,37.77555
42,2020-01-23 12:15:09.243877,-122.396294,37.77555
43,2020-01-23 12:16:09.369823,-122.396294,37.77555
44,2020-01-23 12:17:09.436942,-122.396294,37.77555
45,2020-01-23 12:18:09.564951,-122.396294,37.77555
46,2020-01-23 12:19:09.651976,-122.396309,37.77558
47,2020-01-23 12:20:09.776698,-122.396294,37.77556
48,2020-01-23 12:21:09.840719,-122.396294,37.77558
49,2020-01-23 12:22:09.971959,-122.396294,37.77556
50,2020-01-23 12:23:10.042437,-122.396294,37.77556
51,2020-01-23 12:24:10.174243,-122.396294,37.77556
52,2020-01-23 12:25:10.248042,-122.396294,37.77556
53,2020-01-23 12:26:10.384220,-122.396294,37.77556
54,2020-01-23 12:27:10.445355,-122.396309,37.77555
55,2020-01-23 12:28:10.590369,-122.396294,37.77559
56,2020-01-23 12:29:10.675854,-122.396294,37.77558
57,2020-01-23 12:30:10.809888,-122.396294,37.77558
58,2020-01-23 12:31:11.013069,-122.396294,37.77556
59,2020-01-23 12:32:11.143084,-122.396294,37.77556
60,2020-01-23 12:33:11.226284,-122.396294,37.77556
61,2020-01-23 12:34:11.376386,-122.396294,37.77556
62,2020-01-23 12:35:11.511337,-122.396294,37.77556
63,2020-01-23 12:36:11.584973,-122.396294,37.77556
64,2020-01-23 12:37:11.715566,-122.396294,37.77556
65,2020-01-23 12:38:11.789846,-122.396294,37.77558
66,2020-01-23 12:39:11.908537,-122.396294,37.77558
67,2020-01-23 12:40:12.025490,-122.396294,37.77559
