,timestamp,latitude,longitude
0,2020-01-23 09:43:51.208907,-121.903,37.32925
1,2020-01-23 09:44:51.282262,-121.903,37.32923
2,2020-01-23 09:45:51.409540,-121.902977,37.32923
3,2020-01-23 09:46:51.481433,-121.902977,37.32925
4,2020-01-23 09:47:51.615627,-121.902977,37.32923
5,2020-01-23 09:48:51.691322,-121.902962,37.32923
6,2020-01-23 09:49:51.821224,-121.902977,37.32925
7,2020-01-23 09:50:51.906990,-121.902977,37.32925
8,2020-01-23 09:51:52.105632,-121.902977,37.32926
9,2020-01-23 09:52:52.183739,-121.902977,37.32925
10,2020-01-23 09:53:52.431020,-121.902977,37.32925
11,2020-01-23 09:54:52.505843,-121.902977,37.32923
12,2020-01-23 09:55:52.622871,-121.902962,37.32925
13,2020-01-23 09:56:53.140393,-121.902946,37.32925
14,2020-01-23 09:57:53.404047,-121.902946,37.32921
15,2020-01-23 09:58:53.611440,-121.902946,37.32923
16,2020-01-23 09:59:53.760105,-121.902946,37.32923
17,2020-01-23 10:00:53.923172,-121.902962,37.32923
18,2020-01-23 10:01:54.047116,-121.902977,37.32923
19,2020-01-23 10:02:54.115420,-121.902977,37.32925
20,2020-01-23 10:03:54.243131,-121.902962,37.3292
21,2020-01-23 10:04:54.311284,-121.902946,37.32923
22,2020-01-23 10:05:54.440976,-121.902946,37.32925
23,2020-01-23 10:06:54.506153,-121.902977,37.32923
24,2020-01-23 10:07:54.633099,-121.902962,37.32925
25,2020-01-23 10:08:54.695415,-121.902977,37.32925
26,2020-01-23 10:09:54.816281,-121.902977,37.32921
27,2020-01-23 10:10:54.892827,-121.902977,37.32923
28,2020-01-23 10:11:55.009329,-121.902946,37.32923
29,2020-01-23 10:12:55.072382,-121.902977,37.32923
30,2020-01-23 10:13:55.184524,-121.902946,37.32923
31,2020-01-23 10:14:55.256030,-121.902931,37.32925
32,2020-01-23 10:15:55.366163,-121.902962,37.32921
33,2020-01-23 10:16:55.432435,-121.902962,37.32923
34,2020-01-23 10:17:55.565615,-121.902962,37.3292
35,2020-01-23 10:18:55.637303,-121.902931,37.32921
36,2020-01-23 10:19:55.895402,-121.902946,37.32923
37,2020-01-23 10:20:55.961287,-121.902977,37.32921
38,2020-01-23 10:21:56.071782,-121.902977,37.32918
39,2020-01-23 10:22:56.276885,-121.902962,37.32921
40,2020-01-23 10:23:56.575550,-121.902962,37.32923
41,2020-01-23 10:24:56.641365,-121.902977,37.32923
42,2020-01-23 10:25:56.777530,-121.90303,37.3292
43,2020-01-23 10:26:56.910130,-121.902977,37.32921
44,2020-01-23 10:27:56.979380,-121.902977,37.3292
45,2020-01-23 10:28:57.115525,-121.903,37.32921
46,2020-01-23 10:29:57.180010,-121.902946,37.32923
47,2020-01-23 10:30:57.269862,-121.902908,37.32923
48,2020-01-23 10:31:57.330151,-121.902908,37.32923
49,2020-01-23 10:32:57.432333,-121.902946,37.32923
50,2020-01-23 10:33:57.505744,-121.902977,37.32921
51,2020-01-23 10:34:57.588909,-121.902977,37.3292
