,timestamp,latitude,longitude
0,2020-01-23 09:40:50.871011,-122.140289,37.42824
1,2020-01-23 09:41:50.981501,-122.140289,37.42824
2,2020-01-23 09:42:51.057865,-122.140289,37.42824
3,2020-01-23 09:43:51.208907,-122.140289,37.42824
4,2020-01-23 09:44:51.282262,-122.089706,37.39988
5,2020-01-23 09:45:51.409540,-122.07476,37.39396
6,2020-01-23 09:46:51.481433,-122.07476,37.39394
7,2020-01-23 09:47:51.615627,-122.07476,37.39394
8,2020-01-23 09:48:51.691322,-122.07476,37.39394
9,2020-01-23 09:49:51.821224,-122.07476,37.39394
10,2020-01-23 09:50:51.906990,-122.07476,37.39394
11,2020-01-23 09:51:52.105632,-122.07476,37.39394
12,2020-01-23 09:52:52.183739,-122.07476,37.39394
13,2020-01-23 09:53:52.431020,-122.07476,37.39394
14,2020-01-23 09:54:52.505843,-122.07476,37.39394
15,2020-01-23 09:55:52.622871,-122.07476,37.39394
16,2020-01-23 09:56:53.140393,-122.07476,37.39394
17,2020-01-23 09:57:53.404047,-121.994263,37.37039
18,2020-01-23 09:58:53.611440,-121.984627,37.37044
19,2020-01-23 09:59:53.760105,-121.984627,37.37044
20,2020-01-23 10:00:53.923172,-121.950211,37.35946
21,2020-01-23 10:01:54.047116,-121.9371,37.35371
22,2020-01-23 10:02:54.115420,-121.936,37.35316
