,timestamp,latitude,longitude
0,2020-01-23 09:40:50.871011,-121.972588,37.36919
1,2020-01-23 09:41:50.981501,-121.951881,37.36019
2,2020-01-23 09:42:51.057865,-121.941528,37.35568
3,2020-01-23 09:43:51.208907,-121.916557,37.34335
4,2020-01-23 09:44:51.282262,-121.916557,37.34335
5,2020-01-23 09:45:51.409540,-121.904839,37.33466
6,2020-01-23 09:46:51.481433,-121.903381,37.33245
7,2020-01-23 09:47:51.615627,-121.90316,37.32939
