,timestamp,latitude,longitude
0,2020-01-23 09:40:50.871011,-122.39608,37.77511
1,2020-01-23 09:41:50.981501,-122.3961,37.77511
2,2020-01-23 09:42:51.057865,-122.396111,37.77511
3,2020-01-23 09:43:51.208907,-122.396057,37.77508
4,2020-01-23 09:44:51.282262,-122.39608,37.7751
5,2020-01-23 09:45:51.409540,-122.396049,37.7751
6,2020-01-23 09:46:51.481433,-122.396057,37.7751
7,2020-01-23 09:47:51.615627,-122.396057,37.7751
8,2020-01-23 09:48:51.691322,-122.39608,37.77511
9,2020-01-23 09:49:51.821224,-122.396057,37.7751
10,2020-01-23 09:50:51.906990,-122.396057,37.77508
11,2020-01-23 09:51:52.105632,-122.396133,37.77511
12,2020-01-23 09:52:52.183739,-122.396057,37.77508
13,2020-01-23 09:53:52.431020,-122.39608,37.7751
14,2020-01-23 09:54:52.505843,-122.396049,37.7751
15,2020-01-23 09:55:52.622871,-122.39608,37.7751
16,2020-01-23 09:56:53.140393,-122.39608,37.77511
17,2020-01-23 09:57:53.404047,-122.39608,37.77511
18,2020-01-23 09:58:53.611440,-122.39608,37.77511
19,2020-01-23 09:59:53.760105,-122.39608,37.77508
20,2020-01-23 10:00:53.923172,-122.39608,37.7751
21,2020-01-23 10:01:54.047116,-122.39608,37.7751
22,2020-01-23 10:02:54.115420,-122.39608,37.7751
23,2020-01-23 10:03:54.243131,-122.396057,37.7751
24,2020-01-23 10:04:54.311284,-122.396057,37.7751
25,2020-01-23 10:05:54.440976,-122.39608,37.7751
26,2020-01-23 10:06:54.506153,-122.39608,37.7751
27,2020-01-23 10:07:54.633099,-122.396027,37.7751
28,2020-01-23 10:08:54.695415,-122.39608,37.77508
29,2020-01-23 10:09:54.816281,-122.396057,37.7751
30,2020-01-23 10:10:54.892827,-122.396057,37.77508
31,2020-01-23 10:11:55.009329,-122.396057,37.7751
32,2020-01-23 10:12:55.072382,-122.396057,37.7751
33,2020-01-23 10:13:55.184524,-122.396057,37.77505
34,2020-01-23 10:14:55.256030,-122.39608,37.77508
35,2020-01-23 10:15:55.366163,-122.39608,37.7751
36,2020-01-23 10:16:55.432435,-122.39608,37.77511
37,2020-01-23 10:17:55.565615,-122.396057,37.77508
38,2020-01-23 10:18:55.637303,-122.39608,37.77508
39,2020-01-23 10:19:55.895402,-122.396057,37.77508
40,2020-01-23 10:20:55.961287,-122.396049,37.7751
41,2020-01-23 10:21:56.071782,-122.396057,37.77508
42,2020-01-23 10:22:56.276885,-122.39608,37.7751
43,2020-01-23 10:23:56.575550,-122.396057,37.77508
44,2020-01-23 10:24:56.641365,-122.396057,37.77508
45,2020-01-23 10:25:56.777530,-122.39608,37.77506
46,2020-01-23 10:26:56.910130,-122.396057,37.77506
